_Sample_ID,_Method_ID,CPT Name,Depth,Tip Stress UNC_qc,Sleeve Stress_fs,Pore Pressure_u
,,CPT-502,82.431,17.11,0.1234,11.8252
,,CPT-502,82.497,17.11,0.123,11.8064
,,CPT-502,82.562,17.23,0.1239,11.7002
,,CPT-502,82.628,17.35,0.1281,11.7377
,,CPT-502,82.694,17.35,0.1334,11.6689
,,CPT-502,82.759,17.35,0.136,11.6377
,,CPT-502,82.825,17.23,0.1344,11.6877
,,CPT-502,82.89,17.35,0.1163,11.4314
,,CPT-502,82.956,16.99,0.1003,12.0189
,,CPT-502,83.022,17.35,0.1293,12.1814
,,CPT-502,83.087,18.66,0.1724,12.294
,,CPT-502,83.153,20.7,0.1994,11.7127
,,CPT-502,83.219,20.7,0.224,7.9814
,,CPT-502,83.284,18.9,0.2449,6.1938
,,CPT-502,83.35,17.83,0.2487,8.3314
,,CPT-502,83.415,17.59,0.2074,9.0439
,,CPT-502,83.481,17.59,0.1599,9.9939
,,CPT-502,83.547,17.47,0.144,10.2627
,,CPT-502,83.612,17.35,0.1417,10.2627
,,CPT-502,83.678,17.35,0.1422,10.5502
,,CPT-502,83.743,17.35,0.1426,11.2127
,,CPT-502,83.809,17.35,0.1516,11.2064
,,CPT-502,83.875,18.66,0.1545,11.4689
,,CPT-502,83.94,19.02,0.179,10.6002
,,CPT-502,84.006,18.66,0.2213,7.1313
,,CPT-502,84.072,19.02,0.2397,8.4189
,,CPT-502,84.137,19.02,0.2272,8.7814
,,CPT-502,84.203,18.42,0.2058,8.3158
,,CPT-502,84.268,17.11,0.2058,7.6001
,,CPT-502,84.334,17.35,0.1785,8.2126
,,CPT-502,84.4,17.11,0.1415,9.2251
,,CPT-502,84.465,16.75,0.13,9.7189
,,CPT-502,84.531,16.75,0.1265,10.0314
,,CPT-502,84.596,16.75,0.1589,10.4877
,,CPT-502,84.662,16.75,0.1774,10.7627
,,CPT-502,84.728,16.75,0.1545,10.9689
,,CPT-502,84.793,16.87,0.1466,11.3064
,,CPT-502,84.859,16.75,0.1439,11.5314
,,CPT-502,84.925,16.93,0.1362,11.1377
,,CPT-502,84.99,17.23,0.1291,11.5877
,,CPT-502,85.056,17.23,0.1299,11.9689
,,CPT-502,85.121,17.23,0.1291,12.2689
,,CPT-502,85.187,17.23,0.1248,12.2065
,,CPT-502,85.253,17.23,0.1221,12.2158
,,CPT-502,85.318,17.35,0.1221,12.1377
,,CPT-502,85.384,17.35,0.1196,12.2252
,,CPT-502,85.449,17.35,0.1186,12.5002
,,CPT-502,85.515,17.35,0.1221,12.344
,,CPT-502,85.581,17.23,0.1247,12.3189
,,CPT-502,85.646,17.23,0.1256,12.2502
,,CPT-502,85.712,17.23,0.1256,11.944
,,CPT-502,85.778,17.23,0.1256,12.2596
,,CPT-502,85.843,17.23,0.1265,12.0627
,,CPT-502,85.909,17.23,0.1265,12.2689
,,CPT-502,85.974,17.11,0.1239,12.0502
,,CPT-502,86.04,17.23,0.1238,12.2189
,,CPT-502,86.106,17.11,0.1256,12.3314
,,CPT-502,86.171,17.23,0.1265,12.3252
,,CPT-502,86.237,17.47,0.1282,12.2002
,,CPT-502,86.303,17.47,0.1282,12.0752
,,CPT-502,86.368,17.23,0.1273,12.1752
,,CPT-502,86.434,17.35,0.1269,12.0939
,,CPT-502,86.499,17.83,0.126,12.294
,,CPT-502,86.565,17.83,0.1256,12.2377
,,CPT-502,86.631,17.71,0.1256,12.0877
,,CPT-502,86.696,17.71,0.1282,11.9752
,,CPT-502,86.762,17.59,0.1317,12.0439
,,CPT-502,86.827,17.59,0.1326,12.0189
,,CPT-502,86.893,17.59,0.1326,12.0752
,,CPT-502,86.959,17.59,0.1317,12.0502
,,CPT-502,87.024,17.71,0.13,12.0939
,,CPT-502,87.09,17.71,0.1291,12.2127
,,CPT-502,87.156,17.71,0.1291,12.0189
,,CPT-502,87.221,17.83,0.1291,12.4127
,,CPT-502,87.287,18.06,0.1308,12.6752
,,CPT-502,87.352,18.06,0.1326,12.4877
,,CPT-502,87.418,17.95,0.1343,12.1502
,,CPT-502,87.484,17.95,0.1361,12.1471
,,CPT-502,87.549,17.95,0.1361,12.1439
,,CPT-502,87.615,17.95,0.1361,12.2689
,,CPT-502,87.68,18.06,0.1361,12.3064
,,CPT-502,87.746,18.18,0.1369,12.2877
,,CPT-502,87.812,18.06,0.1353,12.0627
,,CPT-502,87.877,17.83,0.1445,11.9627
,,CPT-502,87.943,17.71,0.1596,11.9627
,,CPT-502,88.009,17.71,0.1563,11.9252
,,CPT-502,88.074,17.71,0.1475,12.3689
,,CPT-502,88.14,17.71,0.1414,12.0939
,,CPT-502,88.205,17.35,0.1353,12.1158
,,CPT-502,88.271,17.83,0.1309,11.944
,,CPT-502,88.337,17.59,0.1291,12.1377
,,CPT-502,88.402,17.59,0.1248,12.1627
,,CPT-502,88.468,17.35,0.1195,12.0752
,,CPT-502,88.533,17.35,0.1186,12.1439
,,CPT-502,88.599,17.35,0.1186,12.1252
,,CPT-502,88.665,17.35,0.1152,12.119
,,CPT-502,88.73,17.35,0.1116,12.0815
,,CPT-502,88.796,17.23,0.1091,12.0189
,,CPT-502,88.862,17.11,0.1073,12.2189
,,CPT-502,88.927,17.11,0.1082,12.2627
,,CPT-502,88.993,17.11,0.1107,12.119
,,CPT-502,89.058,17.11,0.1151,12.4064
,,CPT-502,89.124,17.35,0.1169,12.4064
,,CPT-502,89.19,17.35,0.1143,12.5439
,,CPT-502,89.255,17.35,0.1142,12.5346
,,CPT-502,89.321,17.47,0.116,12.5252
,,CPT-502,89.386,17.59,0.116,12.5252
,,CPT-502,89.452,17.47,0.116,12.3564
,,CPT-502,89.518,17.47,0.1151,12.4877
,,CPT-502,89.583,17.47,0.1151,12.2877
,,CPT-502,89.649,17.47,0.1134,12.4502
,,CPT-502,89.715,17.59,0.1142,12.569
,,CPT-502,89.78,17.47,0.1177,12.5314
,,CPT-502,89.846,17.23,0.1186,12.2752
,,CPT-502,89.911,17.47,0.1186,12.2689
,,CPT-502,89.977,17.23,0.1169,12.3502
,,CPT-502,90.043,17.47,0.1151,12.3689
,,CPT-502,90.108,17.23,0.1151,12.5314
,,CPT-502,90.174,17.23,0.1151,12.3377
,,CPT-502,90.24,17.23,0.1126,12.5189
,,CPT-502,90.305,17.35,0.1108,12.4127
,,CPT-502,90.371,17.23,0.1116,12.5064
,,CPT-502,90.436,17.59,0.1116,12.4127
,,CPT-502,90.502,17.83,0.1116,12.4127
,,CPT-502,90.568,17.47,0.1151,12.2814
,,CPT-502,90.633,17.47,0.1152,12.1627
,,CPT-502,90.699,17.47,0.1108,12.1814
,,CPT-502,90.764,17.47,0.1099,12.2377
,,CPT-502,90.83,17.71,0.1116,12.169
,,CPT-502,90.896,17.47,0.1108,12.6252
,,CPT-502,90.961,17.71,0.1073,12.4315
,,CPT-502,91.027,17.59,0.1286,12.6033
,,CPT-502,91.093,17.71,0.1449,12.3252
,,CPT-502,91.158,17.71,0.1335,12.5814
,,CPT-502,91.224,17.71,0.1265,12.5127
,,CPT-502,91.289,17.83,0.123,12.8315
,,CPT-502,91.355,18.18,0.1238,12.4377
,,CPT-502,91.421,18.18,0.1239,12.7189
,,CPT-502,91.486,18.42,0.1187,12.5565
,,CPT-502,91.552,18.06,0.116,12.6065
,,CPT-502,91.617,17.95,0.1143,12.4377
,,CPT-502,91.683,17.95,0.1138,12.469
,,CPT-502,91.749,17.83,0.113,12.4189
,,CPT-502,91.814,17.83,0.1125,12.4939
,,CPT-502,91.88,17.83,0.1143,12.7815
,,CPT-502,91.946,17.83,0.1134,12.569
,,CPT-502,92.011,17.95,0.1117,12.4752
,,CPT-502,92.077,18.06,0.1108,12.7002
,,CPT-502,92.142,18.06,0.1142,12.7065
,,CPT-502,92.208,17.83,0.1143,12.5752
,,CPT-502,92.274,17.95,0.1116,12.4252
,,CPT-502,92.339,17.95,0.1116,12.5252
,,CPT-502,92.405,17.95,0.1099,12.6502
,,CPT-502,92.47,17.95,0.1082,12.7752
,,CPT-502,92.536,17.95,0.1073,12.3627
,,CPT-502,92.602,17.95,0.1064,12.4627
,,CPT-502,92.667,17.89,0.1064,12.5877
,,CPT-502,92.733,17.83,0.1064,12.5721
,,CPT-502,92.799,17.83,0.1064,12.5064
,,CPT-502,92.864,17.83,0.1064,12.5565
,,CPT-502,92.93,17.83,0.1064,12.4939
,,CPT-502,92.995,17.83,0.1064,12.5814
,,CPT-502,93.061,17.95,0.1081,12.4377
,,CPT-502,93.127,17.83,0.1099,12.3689
,,CPT-502,93.192,17.71,0.1108,12.3377
,,CPT-502,93.258,17.71,0.1108,12.1627
,,CPT-502,93.323,17.71,0.1073,12.3064
,,CPT-502,93.389,17.95,0.1055,12.6814
,,CPT-502,93.455,18.06,0.1064,12.5565
,,CPT-502,93.52,17.83,0.1038,12.4377
,,CPT-502,93.586,17.71,0.1003,12.3815
,,CPT-502,93.652,17.59,0.0986,12.4064
,,CPT-502,93.717,17.59,0.0977,12.6252
,,CPT-502,93.783,17.59,0.0968,12.6502
,,CPT-502,93.848,17.59,0.0959,12.3877
,,CPT-502,93.914,17.47,0.0985,12.5064
,,CPT-502,93.98,17.71,0.1012,12.4439
,,CPT-502,94.045,17.71,0.1076,12.4439
,,CPT-502,94.111,17.71,0.1241,12.4189
,,CPT-502,94.177,17.71,0.1309,12.4627
,,CPT-502,94.242,17.47,0.1239,12.644
,,CPT-502,94.308,17.71,0.1144,12.569
,,CPT-502,94.373,17.71,0.1082,12.6627
,,CPT-502,94.439,17.71,0.1056,12.5627
,,CPT-502,94.505,17.71,0.1021,12.5565
,,CPT-502,94.57,17.35,0.1012,12.569
,,CPT-502,94.636,17.71,0.0995,12.5877
,,CPT-502,94.701,17.35,0.0977,12.5627
,,CPT-502,94.767,17.71,0.0977,12.5283
,,CPT-502,94.833,17.71,0.0985,12.5127
,,CPT-502,94.898,17.71,0.1028,12.4939
,,CPT-502,94.964,17.95,0.1056,12.6314
,,CPT-502,95.03,17.83,0.1047,12.5752
,,CPT-502,95.095,17.83,0.103,12.6377
,,CPT-502,95.161,17.71,0.1003,12.5127
,,CPT-502,95.226,17.71,0.1003,12.644
,,CPT-502,95.292,17.47,0.0995,12.6689
,,CPT-502,95.358,17.47,0.0994,12.7689
,,CPT-502,95.423,17.59,0.102,12.6065
,,CPT-502,95.489,18.06,0.1029,12.8127
,,CPT-502,95.554,17.83,0.1055,12.919
,,CPT-502,95.62,17.83,0.1082,12.5627
,,CPT-502,95.686,17.83,0.1082,12.5565
,,CPT-502,95.751,17.71,0.109,12.5752
,,CPT-502,95.817,17.95,0.1108,12.3127
,,CPT-502,95.883,18.06,0.1091,12.4815
,,CPT-502,95.948,18.06,0.1064,12.6377
,,CPT-502,96.014,18.06,0.1073,12.8627
,,CPT-502,96.079,18.06,0.1064,12.9877
,,CPT-502,96.145,18.06,0.1047,12.8815
,,CPT-502,96.211,18.06,0.1072,12.9783
,,CPT-502,96.276,18.06,0.1099,12.6314
,,CPT-502,96.342,18.06,0.1082,12.969
,,CPT-502,96.407,18.06,0.1056,12.8064
,,CPT-502,96.473,17.95,0.1047,12.8815
,,CPT-502,96.539,17.95,0.1051,12.8564
,,CPT-502,96.604,17.95,0.1034,13.044
,,CPT-502,96.67,18.3,0.1037,13.0815
,,CPT-502,96.736,17.95,0.1021,12.919
,,CPT-502,96.801,17.95,0.0977,12.8815
,,CPT-502,96.867,17.95,0.0977,12.6314
,,CPT-502,96.932,17.83,0.0994,12.9814
,,CPT-502,96.998,18.18,0.1037,13.1127
,,CPT-502,97.064,18.06,0.1073,12.8127
,,CPT-502,97.129,17.95,0.1073,12.5502
,,CPT-502,97.195,17.95,0.1038,12.5252
,,CPT-502,97.261,17.95,0.0961,12.7252
,,CPT-502,97.326,18.18,0.118,12.6565
,,CPT-502,97.392,17.95,0.1389,12.869
,,CPT-502,97.457,17.95,0.1291,12.7627
,,CPT-502,97.523,18.06,0.1265,12.7596
,,CPT-502,97.589,18.18,0.1222,12.7596
,,CPT-502,97.654,18.54,0.1152,12.7564
,,CPT-502,97.72,18.3,0.1082,12.9065
,,CPT-502,97.785,18.06,0.1055,13.0065
,,CPT-502,97.851,18.06,0.1064,13.0127
,,CPT-502,97.917,18.06,0.1047,13.019
,,CPT-502,97.982,18.06,0.1046,13.019
,,CPT-502,98.048,18.06,0.1073,13.0252
,,CPT-502,98.114,18.3,0.1082,13.019
,,CPT-502,98.179,18.3,0.1082,13.0283
,,CPT-502,98.245,18.3,0.1099,13.0283
,,CPT-502,98.31,18.54,0.1116,13.0377
,,CPT-502,98.376,18.3,0.1142,12.8439
,,CPT-502,98.442,18.42,0.1177,12.6377
,,CPT-502,98.507,18.42,0.1212,12.8002
,,CPT-502,98.573,18.42,0.1213,12.7815
,,CPT-502,98.638,18.78,0.1195,12.8064
,,CPT-502,98.704,18.66,0.1195,12.9502
,,CPT-502,98.77,18.42,0.1178,12.9252
,,CPT-502,98.835,18.42,0.1152,12.919
,,CPT-502,98.901,18.3,0.1134,12.869
,,CPT-502,98.967,18.18,0.1134,12.8127
,,CPT-502,99.032,18.18,0.113,12.7002
,,CPT-502,99.098,18.18,0.1129,12.7315
,,CPT-502,99.163,18.18,0.1125,12.7315
,,CPT-502,99.229,18.18,0.1125,12.7815
,,CPT-502,99.295,18.18,0.1125,12.9502
,,CPT-502,99.36,18.18,0.1121,12.9502
,,CPT-502,99.426,18.3,0.1121,12.9502
,,CPT-502,99.491,18.3,0.1134,12.9502
,,CPT-502,99.557,18.3,0.11,12.994
,,CPT-502,99.623,18.42,0.1047,12.9471
,,CPT-502,99.688,18.3,0.1064,12.9439
,,CPT-502,99.754,18.54,0.1082,13.2627
,,CPT-502,99.82,18.54,0.1047,13.344
,,CPT-502,99.885,18.66,0.1089,13.1252
,,CPT-502,99.951,18.66,0.1194,13.044
,,CPT-502,100.016,19.26,0.123,12.8627
,,CPT-502,100.082,19.5,0.1247,12.9315
,,CPT-502,100.148,19.38,0.1273,11.8002
,,CPT-502,100.213,18.78,0.1299,12.1564
,,CPT-502,100.279,18.78,0.1214,12.3877
,,CPT-502,100.345,18.78,0.1099,12.6627
,,CPT-502,100.41,18.78,0.109,12.9315
,,CPT-502,100.476,18.66,0.1304,13.1752
,,CPT-502,100.541,18.66,0.1595,13.0877
,,CPT-502,100.607,18.66,0.1615,12.9252
,,CPT-502,100.673,18.66,0.1501,13.0127
,,CPT-502,100.738,18.78,0.1405,12.9252
,,CPT-502,100.804,18.66,0.1318,12.869
,,CPT-502,100.869,18.66,0.1239,13.0627
,,CPT-502,100.935,18.54,0.1187,13.294
,,CPT-502,101.001,18.54,0.1152,13.219
,,CPT-502,101.066,18.54,0.1134,13.2221
,,CPT-502,101.132,18.54,0.1134,13.2315
,,CPT-502,101.198,18.66,0.1134,13.2252
,,CPT-502,101.263,18.54,0.1134,13.3814
,,CPT-502,101.329,18.78,0.1134,13.2877
,,CPT-502,101.394,18.78,0.1134,13.2502
,,CPT-502,101.46,18.78,0.1151,13.2471
,,CPT-502,101.526,18.78,0.1169,13.2471
,,CPT-502,101.591,18.78,0.1169,13.244
,,CPT-502,101.657,18.78,0.116,13.1815
,,CPT-502,101.722,18.78,0.116,13.4127
,,CPT-502,101.788,18.78,0.1186,13.2815
,,CPT-502,101.854,18.78,0.1187,13.394
,,CPT-502,101.919,18.78,0.1169,13.3752
,,CPT-502,101.985,18.78,0.1169,13.369
,,CPT-502,102.051,18.78,0.1203,13.369
,,CPT-502,102.116,18.78,0.1204,13.3627
,,CPT-502,102.182,18.54,0.116,13.3315
,,CPT-502,102.247,18.54,0.1134,13.3658
,,CPT-502,102.313,18.54,0.1091,13.369
,,CPT-502,102.379,18.66,0.0987,14.1627
,,CPT-502,102.444,18.54,0.0975,13.969
,,CPT-502,102.51,19.02,0.1149,13.8502
,,CPT-502,102.576,19.98,0.1341,13.619
,,CPT-502,102.641,20.1,0.149,12.1564
,,CPT-502,102.707,19.02,0.1612,8.3314
,,CPT-502,102.772,19.02,0.1717,9.0564
,,CPT-502,102.838,18.9,0.1608,10.2751
,,CPT-502,102.904,18.42,0.1414,11.0627
,,CPT-502,102.969,18.18,0.1353,11.1877
,,CPT-502,103.035,17.95,0.1249,11.3689
,,CPT-502,103.1,17.95,0.1126,11.6002
,,CPT-502,103.166,18.06,0.1056,12.1939
,,CPT-502,103.232,18.06,0.1004,12.2627
,,CPT-502,103.297,18.06,0.0985,12.3502
,,CPT-502,103.363,18.06,0.1003,12.5502
,,CPT-502,103.429,18.06,0.1029,12.644
,,CPT-502,103.494,18.06,0.1038,12.8127
,,CPT-502,103.56,18.18,0.1004,12.8252
,,CPT-502,103.625,18.06,0.0951,13.044
,,CPT-502,103.691,17.95,0.0908,13.3002
,,CPT-502,103.757,18.06,0.106,13.7002
,,CPT-502,103.822,18.42,0.1239,14.0065
,,CPT-502,103.888,18.78,0.1247,13.969
,,CPT-502,103.953,18.66,0.1256,13.969
,,CPT-502,104.019,18.9,0.1256,13.969
,,CPT-502,104.085,19.86,0.1273,14.0627
,,CPT-502,104.15,19.74,0.1291,14.1065
,,CPT-502,104.216,19.74,0.1248,13.6502
,,CPT-502,104.282,19.62,0.1204,13.819
,,CPT-502,104.347,19.62,0.1263,13.8252
,,CPT-502,104.413,19.86,0.136,13.794
,,CPT-502,104.478,20.34,0.1549,13.8315
,,CPT-502,104.544,21.41,0.1761,13.4565
,,CPT-502,104.61,21.77,0.1797,11.6127
,,CPT-502,104.675,21.18,0.1976,11.1439
,,CPT-502,104.741,20.46,0.2684,10.9689
,,CPT-502,104.806,20.82,0.3466,11.9502
,,CPT-502,104.872,23.21,0.3776,12.1502
,,CPT-502,104.938,24.53,0.3752,10.7064
,,CPT-502,105.003,23.33,0.3647,11.9502
,,CPT-502,105.069,22.01,0.3355,9.8189
,,CPT-502,105.135,20.94,0.2806,11.7502
,,CPT-502,105.2,20.58,0.2247,12.4439
,,CPT-502,105.266,20.22,0.2202,12.8502
,,CPT-502,105.331,19.86,0.2408,12.8471
,,CPT-502,105.397,20.1,0.2219,12.9252
,,CPT-502,105.463,21.29,0.2357,12.8439
,,CPT-502,105.528,23.45,0.3634,11.2752
,,CPT-502,105.594,24.41,0.4811,8.2126
,,CPT-502,105.66,27.64,0.5074,10.2502
,,CPT-502,105.725,30.15,0.5061,5.6001
,,CPT-502,105.791,30.21,0.4937,5.6032
,,CPT-502,105.856,30.21,0.5517,5.6063
,,CPT-502,105.922,30.27,0.6465,6.7001
,,CPT-502,105.988,39.96,0.647,6.2063
,,CPT-502,106.053,40.8,0.6106,2.9375
,,CPT-502,106.119,42.71,0.6011,3.5125
,,CPT-502,106.184,53.48,0.6196,3.4938
,,CPT-502,106.25,81.47,0.666,2.8813
,,CPT-502,106.316,109.94,0.7299,2.6375
,,CPT-502,106.381,126.09,0.8087,3.025
,,CPT-502,106.447,132.79,0.9109,3.2438
,,CPT-502,106.513,131.96,1.0453,3.325
,,CPT-502,106.578,120.11,1.0847,3.3001
,,CPT-502,106.644,101.33,1.0716,3.2563
,,CPT-502,106.709,87.81,1.0466,3.3063
,,CPT-502,106.775,88.41,1.009,3.4438
,,CPT-502,106.841,89.01,0.9725,3.4625
,,CPT-502,106.906,112.46,0.9178,3.4625
,,CPT-502,106.972,125.14,0.8763,3.4469
,,CPT-502,107.037,122.27,0.8465,3.325
,,CPT-502,107.103,113.41,0.849,3.4313
,,CPT-502,107.169,105.4,0.8496,3.3876
,,CPT-502,107.234,90.08,0.8563,3.4063
,,CPT-502,107.3,86.26,0.8627,3.4563
,,CPT-502,107.366,86.26,0.8429,3.4563
,,CPT-502,107.431,86.26,0.8089,3.4313
,,CPT-502,107.497,87.33,0.8065,3.45
,,CPT-502,107.562,94.63,0.7542,3.4376
,,CPT-502,107.628,107.07,0.7496,3.4313
,,CPT-502,107.694,125.02,0.9701,3.4188
,,CPT-502,107.759,127.65,1.2789,3.325
,,CPT-502,107.825,104.68,1.5936,3.4094
,,CPT-502,107.89,72.5,1.7626,3.2813
,,CPT-502,107.956,56.11,1.6365,3.4
,,CPT-502,108.022,47.73,1.3798,3.5251
,,CPT-502,108.087,41.27,1.2679,3.5313
,,CPT-502,108.153,41.51,1.2762,4.3126
,,CPT-502,108.219,41.51,1.1589,5.1501
,,CPT-502,108.284,41.75,0.9706,5.4313
,,CPT-502,108.35,36.85,0.8385,4.0876
,,CPT-502,108.415,29.79,0.7345,4.7438
,,CPT-502,108.481,23.57,0.6292,6.1313
,,CPT-502,108.547,21.18,0.526,7.7814
,,CPT-502,108.612,20.58,0.4132,8.5001
,,CPT-502,108.678,21.18,0.3154,9.4751
,,CPT-502,108.743,19.26,0.3092,9.7752
,,CPT-502,108.809,21.18,0.3434,10.2877
,,CPT-502,108.875,24.64,0.3687,11.1564
,,CPT-502,108.94,30.75,0.5699,7.9626
,,CPT-502,109.006,34.57,0.9092,5.2626
,,CPT-502,109.072,43.19,1.0273,5.0438
,,CPT-502,109.137,41.15,0.9815,3.3125
,,CPT-502,109.203,43.61,1.0424,5.1407
,,CPT-502,109.268,32.06,1.1797,4.2751
,,CPT-502,109.334,44.03,1.377,5.2376
,,CPT-502,109.4,51.32,1.4339,3.4188
,,CPT-502,109.465,48.09,1.3091,1.1563
,,CPT-502,109.531,38.64,1.2648,2.3313
,,CPT-502,109.597,31.58,1.1382,2.1188
,,CPT-502,109.662,24.17,0.8717,4.9813
,,CPT-502,109.728,22.49,0.7069,8.4501
,,CPT-502,109.793,25.0,0.736,9.9064
,,CPT-502,109.859,68.55,0.8363,12.5939
,,CPT-502,109.925,125.97,0.9468,4.6563
,,CPT-502,109.99,144.28,1.2107,2.3063
,,CPT-502,110.056,149.18,1.4166,2.6
,,CPT-502,110.121,157.92,1.4112,3.3876
,,CPT-502,110.187,167.25,1.4061,3.4875
,,CPT-502,110.253,170.0,1.4699,3.4938
,,CPT-502,110.318,161.63,1.4959,3.5
,,CPT-502,110.384,156.48,1.4436,3.4938
,,CPT-502,110.45,145.24,1.4511,3.4688
,,CPT-502,110.515,151.58,1.4354,3.4875
,,CPT-502,110.581,180.05,1.4367,3.5375
,,CPT-502,110.646,221.08,1.4602,3.5063
,,CPT-502,110.712,234.96,1.4624,3.4376
,,CPT-502,110.778,232.93,1.4271,3.5032
,,CPT-502,110.843,222.52,1.3473,3.4751
,,CPT-502,110.909,217.49,1.2333,3.5
,,CPT-502,110.974,216.66,1.053,3.4875
,,CPT-502,111.04,207.21,0.9251,3.5063
,,CPT-502,111.106,190.34,0.8658,3.5063
,,CPT-502,111.171,176.82,0.8343,3.5251
,,CPT-502,111.237,155.17,0.833,3.5251
,,CPT-502,111.303,135.55,0.8317,3.5251
,,CPT-502,111.368,123.1,0.9379,3.5313
,,CPT-502,111.434,106.0,1.1415,3.5438
,,CPT-502,111.499,88.41,1.3068,3.55
,,CPT-502,111.565,77.52,1.4106,3.5626
,,CPT-502,111.631,67.35,1.3692,3.6
,,CPT-502,111.696,52.04,1.2371,3.5375
,,CPT-502,111.762,44.62,1.1015,3.6626
,,CPT-502,111.827,56.83,0.9488,3.7625
,,CPT-502,111.893,83.03,0.8261,4.9251
,,CPT-502,111.959,95.11,0.7865,3.6657
,,CPT-502,112.024,93.67,0.7101,3.2625
,,CPT-502,112.09,92.0,0.6944,3.5688
,,CPT-502,112.156,90.8,0.6916,3.5875
,,CPT-502,112.221,91.64,0.6762,3.575
,,CPT-502,112.287,99.66,0.7987,3.5782
,,CPT-502,112.352,108.03,0.8752,3.5813
,,CPT-502,112.418,111.26,0.9206,3.5563
,,CPT-502,112.484,116.4,0.965,3.5688
,,CPT-502,112.549,134.11,0.9857,3.5875
,,CPT-502,112.615,167.01,1.0299,3.6
,,CPT-502,112.681,195.96,1.2062,3.6
,,CPT-502,112.746,211.51,1.4182,3.6
,,CPT-502,112.812,230.65,1.4874,3.6
,,CPT-502,112.877,232.93,1.4065,3.5875
,,CPT-502,112.943,222.4,1.2876,3.5688
,,CPT-502,113.009,200.03,1.2009,3.575
,,CPT-502,113.074,189.02,1.1354,3.55
,,CPT-502,113.14,181.72,1.0581,3.6
,,CPT-502,113.205,181.72,0.9776,3.6313
,,CPT-502,113.271,183.88,0.98,3.575
,,CPT-502,113.337,187.23,1.0217,3.6063
,,CPT-502,113.402,206.61,1.0692,3.6063
,,CPT-502,113.468,234.0,1.2282,3.6063
,,CPT-502,113.534,271.81,1.444,3.6063
,,CPT-502,113.599,298.61,1.66,3.6063
,,CPT-502,113.665,313.44,1.851,3.575
,,CPT-502,113.73,325.05,2.0138,3.5813
,,CPT-502,113.796,333.78,2.1994,3.6375
,,CPT-502,113.862,336.41,2.3495,3.5688
,,CPT-502,113.927,343.11,2.4183,3.5875
,,CPT-502,113.993,346.7,2.4522,3.6188
,,CPT-502,114.058,351.84,2.465,3.6188
,,CPT-502,114.124,358.54,2.498,3.6
,,CPT-502,114.19,369.67,2.5885,3.7188
,,CPT-502,114.255,379.12,2.7341,3.6875
,,CPT-502,114.321,393.0,2.9909,3.7126
,,CPT-502,114.387,399.82,3.2666,3.8125
,,CPT-502,114.452,405.8,3.3474,3.7063
,,CPT-502,114.518,408.67,3.3416,3.7313
,,CPT-502,114.583,411.54,3.3199,3.7313
,,CPT-502,114.649,415.01,3.1468,3.6813
,,CPT-502,114.715,415.73,2.9061,3.7063
,,CPT-502,114.78,400.53,2.7097,3.675
,,CPT-502,114.846,365.36,2.5409,3.5251
,,CPT-502,114.911,349.09,2.373,3.4751
,,CPT-502,114.977,341.2,2.2633,3.3313
,,CPT-502,115.043,337.01,2.254,3.2938
,,CPT-502,115.108,335.09,2.3252,3.4188
,,CPT-502,115.174,332.82,2.386,3.5313
,,CPT-502,115.24,326.24,2.3474,3.6813
,,CPT-502,115.305,318.23,2.2331,3.6875
,,CPT-502,115.371,315.24,2.0864,3.7125
,,CPT-502,115.436,318.23,1.9486,3.7063
,,CPT-502,115.502,321.46,1.9018,3.7094
,,CPT-502,115.568,318.23,1.9027,3.7094
,,CPT-502,115.633,310.57,1.9108,3.7125
,,CPT-502,115.699,300.88,1.9001,3.7094
,,CPT-502,115.764,294.9,1.8574,3.7063
,,CPT-502,115.83,293.46,1.8094,3.6438
,,CPT-502,115.896,295.14,1.758,3.7438
,,CPT-502,115.961,295.38,1.7245,3.7313
,,CPT-502,116.027,301.48,1.8088,3.7125
,,CPT-502,116.093,303.51,2.1721,3.7063
,,CPT-502,116.158,302.32,2.4834,3.7501
,,CPT-502,116.224,293.82,2.4727,3.7032
,,CPT-502,116.289,282.34,2.2224,3.7001
,,CPT-502,116.355,258.17,2.2205,3.8
,,CPT-502,116.421,272.65,2.3516,4.0063
,,CPT-502,116.486,325.28,2.3546,4.1313
,,CPT-502,116.552,382.83,2.5526,2.9688
,,CPT-502,116.617,408.07,2.8103,2.7
,,CPT-502,116.683,408.07,3.0664,2.675
,,CPT-502,116.749,404.72,3.1737,3.3813
,,CPT-502,116.814,402.21,3.1144,3.575
,,CPT-502,116.88,396.95,3.0106,3.5813
,,CPT-502,116.946,392.04,2.9205,3.625
,,CPT-502,117.011,389.65,2.8095,3.6313
,,CPT-502,117.077,388.57,2.7109,3.6313
,,CPT-502,117.142,385.58,2.6218,3.625
,,CPT-502,117.208,384.38,2.5748,3.6688
,,CPT-502,117.274,380.68,2.6028,3.6813
,,CPT-502,117.339,380.32,2.6316,3.6688
,,CPT-502,117.405,377.45,2.5937,3.6688
,,CPT-502,117.471,369.43,2.5488,3.675
,,CPT-502,117.536,376.97,2.5603,3.675
,,CPT-502,117.602,370.39,2.6629,3.7125
,,CPT-502,117.667,376.49,2.8054,3.7625
,,CPT-502,117.733,386.54,2.9353,3.7001
,,CPT-502,117.799,394.67,3.0781,3.7594
